,Address,Suburb Latitude,Suburb Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
152,"Carlton North, Melbourne",-37.7888,144.972,Naked In The Sky,-37.7989473820962,144.97823825798582,Roof Deck
153,"Carlton North, Melbourne",-37.7888,144.972,Park Street Dining,-37.779946128540566,144.97724103545067,Café
154,"Carlton North, Melbourne",-37.7888,144.972,University House,-37.796282015045534,144.96005431465056,Lounge
155,"Carlton North, Melbourne",-37.7888,144.972,Stagger Lee's,-37.798984895282324,144.97838154481337,Café
156,"Carlton North, Melbourne",-37.7888,144.972,Brunetti,-37.79810535415053,144.96782697931576,Café
157,"Carlton North, Melbourne",-37.7888,144.972,The Attic,-37.79807351721738,144.97856633132648,Cocktail Bar
158,"Carlton North, Melbourne",-37.7888,144.972,La Mama,-37.79900949468068,144.9676667050463,Indie Theater
159,"Carlton North, Melbourne",-37.7888,144.972,Pinotta,-37.78397764806864,144.98324965235872,Italian Restaurant
160,"Carlton North, Melbourne",-37.7888,144.972,Shakahari,-37.798922999999995,144.96783,Vegetarian / Vegan Restaurant
161,"Carlton North, Melbourne",-37.7888,144.972,The Black Cat,-37.799891842405174,144.97825580043894,Café
162,"Carlton North, Melbourne",-37.7888,144.972,Egg Sake Bistro,-37.79701868943659,144.96116340587062,Japanese Restaurant
163,"Carlton North, Melbourne",-37.7888,144.972,Market Lane Coffee,-37.798637,144.96846000000002,Coffee Shop
164,"Carlton North, Melbourne",-37.7888,144.972,"Little hop presents ""Los hermanos""",-37.79893565464185,144.97832016679232,Taco Place
165,"Carlton North, Melbourne",-37.7888,144.972,Loafer Bread,-37.78332043052685,144.9841405024811,Bakery
166,"Carlton North, Melbourne",-37.7888,144.972,Brunswick Street Alimentari,-37.799921402770046,144.9781833524629,Deli / Bodega
167,"Carlton North, Melbourne",-37.7888,144.972,Princes Park,-37.78152875049994,144.96103030844245,Park
168,"Carlton North, Melbourne",-37.7888,144.972,Brunswick Street Bookstore,-37.79791478476074,144.97853767766648,Bookstore
169,"Carlton North, Melbourne",-37.7888,144.972,Donnini's Restaurant,-37.799489958174334,144.96723085680696,Italian Restaurant
170,"Carlton North, Melbourne",-37.7888,144.972,Ikon Park,-37.783711154788406,144.96072378194083,Football Stadium
171,"Carlton North, Melbourne",-37.7888,144.972,Napier Quarter,-37.7968225215032,144.9808672070503,Café
172,"Carlton North, Melbourne",-37.7888,144.972,Lucy Lockett,-37.777138695965206,144.96963709957762,Café
173,"Carlton North, Melbourne",-37.7888,144.972,The B.East,-37.77628278343593,144.97097025307878,Bar
174,"Carlton North, Melbourne",-37.7888,144.972,Brunswick St Oval,-37.78843478480093,144.98146792842482,Football Stadium
175,"Carlton North, Melbourne",-37.7888,144.972,Carryology Concept Store,-37.79614,144.98453999999998,Luggage Store
176,"Carlton North, Melbourne",-37.7888,144.972,Rum Diary Bar,-37.79728738909176,144.97865892593182,Bar
177,"Carlton North, Melbourne",-37.7888,144.972,Princes Park Dog Walking Park,-37.786042859198226,144.9585566176825,Dog Run
178,"Carlton North, Melbourne",-37.7888,144.972,Casa Iberica,-37.79797337247605,144.9760264625331,Gourmet Shop
179,"Carlton North, Melbourne",-37.7888,144.972,Marquis of Lorne,-37.797198011008895,144.9820938373884,Pub
180,"Carlton North, Melbourne",-37.7888,144.972,Abla's Lebanese Restaurant,-37.797567424047436,144.9709505394828,Lebanese Restaurant
181,"Carlton North, Melbourne",-37.7888,144.972,Merry Cupcakes,-37.79951,144.97804,Cupcake Shop
182,"Carlton North, Melbourne",-37.7888,144.972,Trotters,-37.797594843446454,144.96753898067425,Italian Restaurant
183,"Carlton North, Melbourne",-37.7888,144.972,D.O.C Espresso,-37.7992267525471,144.9672400645725,Italian Restaurant
184,"Carlton North, Melbourne",-37.7888,144.972,La Parisienne Pates,-37.80016,144.9673,Deli / Bodega
185,"Carlton North, Melbourne",-37.7888,144.972,Sir Charles,-37.798308,144.978759,Café
186,"Carlton North, Melbourne",-37.7888,144.972,Royal Park Australian Native Garden,-37.7920899529316,144.95730709428136,Garden
187,"Carlton North, Melbourne",-37.7888,144.972,New York Minute,-37.798832,144.96635,Burger Joint
188,"Carlton North, Melbourne",-37.7888,144.972,The Fitzroy Pinnacle,-37.78286423343088,144.98409765309964,Pub
189,"Carlton North, Melbourne",-37.7888,144.972,Zero Gradi,-37.77626,144.97076,Ice Cream Shop
190,"Carlton North, Melbourne",-37.7888,144.972,Grill'd,-37.798764343925626,144.9675889661531,Burger Joint
191,"Carlton North, Melbourne",-37.7888,144.972,Standing Room,-37.797294,144.962919,Coffee Shop
192,"Carlton North, Melbourne",-37.7888,144.972,Breakfast Thieves,-37.79641419137735,144.98354551731543,Café
193,"Carlton North, Melbourne",-37.7888,144.972,The Standard Hotel,-37.80062761788754,144.97679520305482,Beer Garden
194,"Carlton North, Melbourne",-37.7888,144.972,The Gasometer Hotel,-37.79402979235622,144.98521781316694,Pub
195,"Carlton North, Melbourne",-37.7888,144.972,Carolina,-37.77947558399574,144.9781874734723,Café
196,"Carlton North, Melbourne",-37.7888,144.972,Gelobar,-37.776441369679105,144.9709863619918,Dessert Shop
197,"Carlton North, Melbourne",-37.7888,144.972,PETstock,-37.79365023799589,144.9853814680733,Pet Store
198,"Carlton North, Melbourne",-37.7888,144.972,Piedimonte's Supermarket & Liquor,-37.783482420964994,144.9834271435024,Supermarket
